JEM_SIOAN_YkEpJDRzXFpaWcdyIVcGLv0wWLWI3L5dssPEq5n1ryYHcmn1a9UrZXeGp8Fhe3iJ8XQ,48
gMoPtXjI5OFrvtPKgFhl7g9U,86
CfaR179N02VM4mPo2zuRJZaygZGC5ke4gL5QZvC,47
QjFXFNCfCz74eHrWHxYlXroUKmBebf2c7pW9wMIyjpLXWAo75G03IiSvH,65
czCAaFjZWhcI5oIu19KQ36kTAIjDTs1hi7md0oZJ4zCDu3NQk7jmHmGIDjY73AsaTnZMyuyJTUrNHB,63
4i1eWFAeVtXJWknBSUxTa0xfYYzwumRIQWMF1wEMBwwMKXxS6,87
_F9,116
xTBsxNX0IbTGuoBaZmT46k4fHRQp9qWJI7cGhIB7dgAvhEUuyfDQdRTft0V3C_9DzRBkTneuXmQ2ApOE52tHM1mU,6
nnLRW61vVCIrqHoXYuAhdGspZEIlUzmroTpyjr42myqSArjJiS1IqHaSlPmAFn47fWjVkQ,103
1v4x6JzNSay4lU8zuXJPihNCWuroaT1PhXd_pqLrw8zmZDEd,18
nWvDLkJlZee9uQgTAPLahteNnKd6ao80tCxmFQSnwPZ0Ax2EMGnvO6Xm6whcCnl8yy6qvuvw4PtyTxc,106
GPjqE5go13YweTRPe9LVH5FvgFzTKL5tGKJvn8Mia27QLP30OujwMZRSRqxbvFV0i6e3AP00SPgScVPrr6JoHCBduTueaA,30
JENib0YvyjNU,49
bdzdo3rHOdSTHCkiRd,12
86QW04AyxDSViCmRXVfPOOg_HjhzGExo6YrI1rFmsBZS95zzG_,21
qDOIHZSnNZfgI7XY8n8mJ56wsM7JaPRzGRg1kgS1iq1xjIu633_WXxyH4y370Z5gBzL4,112
eOvq,98
XOYYCBQKVPSQgUAAz2OQ1Xatl0QIcof,94
W58sl,71
yl75rFoNHAJT3LsmRqzVYosIKv9mXPcsM1LZbgRtOipV,75
ope1bx5JAn_trfhRjQfk3UToCBvU_xvkotf2WmSIeRmaVV_DRqYdPO2VICHhO9_ol7GS0GaKgQ1OIRaSyTI0ptJDL_b56Y3492,114
NWdAcVD4W4TKr,15
aumE_YbZaLc59xUW,40
ObXLucrhvBJGR8lxPPGPtCJYLbOXu801jwygx_4wx8T839Bn64Bx1xiVU5yx8DiiY8DI6hXKPK3BxvayQO94WBeLGknz0Z,43
9mZaSZeTkggeAxtjNrc2uGXUJhoF4Rv1VnDoq8UlFw5pnxZxFuRAuEBaOALSVbFtrNNIycs47p56B5,44
k4HZwaOIxJRw1Tk,73
sQ0xRUQDDIFVk5XdR8cuFjnh,4
XE1V6XQvuMSDMDfD_v3cR_I8Eep_F0xeWkX,91
8F5RqST,46
fu5t5AjfrST1KNpfkTV,106
QPu7ujyE6fhSN0q9u2ISdD_dHmlmDN,92
sllf2_HDCkslBT4MCEMJE9oKm5MqB5LYr77S_fnveU8wfdTH0Qz7HWJWBBbxWCAu7CXqpf9VF5o08VOwcl2wiP_uPT,13
vgLMmzLtqTCK4vLoDgN9ZquzHyjwgZ5AJsZWgD4QjMihSNZFoNpU33hOQVcXwCJqMlUnMAfRTz_Gtdy33KBK4oQ,37
3WB3MZmr24rrphJ55GlXE2_I5S02NVppD9A2iEUelmV6Xy4tXuFtwTlBelDf6fCkItEd7d1KU5V5UJv1ejoMg2teIjnK4EqVj4,118
oZW6WQVwJhmQk2SyonEDtAqIRxxHkXo_TWspIGlR6mMlnLa,40
g7_N7a0TqlR,5
UAuLhfnTLjUgJ3KzABfZLaR6sJDoiXhNE5YJXA,112
Z8hMw6NavQZAiG,29
Qc9v2tDO2bZvNXWXRWoVPhumQ,72
KKzzvdXd9TZwgOvchowrfiDdIGHIIxEv__D55h_hWDv6YCskiR58ZVj5ZYc2,33
DhJnBeWNXNoLdD9Fl8Ig7eWoYLwrrZZHbjN04leWFF4qt1hMJgHpqdu2Kwa6_DudPc66LDRSWPJpZ8ef,79
ODtuRinddgrtnl7sy44VVmhNyo7vMjK_WK4rSnixGy6cvoDGVDOMIvc0j3Lf_vrxNbvSWuJlnTJVbXCwpF7aZOHqm,97
vvXrGiiwgDA8kDzVsKpq,4
z31AL95cMVmak77ziT2RJtNyWBquXdJu7ypEpZC_2YK7g,102
eBzzawOeY2ZZSOjOo7laNLEht_XnxsZE2RPQ3MuhMa_BWXgejxyi_gu9s34RqLR_oAGDXGWc,115
lXSWUeUiUi8INvLPWdTmuSIk,43
V_JEmgxFIZ8dDE7gwo_bhFQqlNDZF1xkREKM8ckkzbusFf4CvVMQmeLvFSL79tV77gtlab7ASpkNzdy5AMt1ZftnYw,50
QyXFSUR,20
H_CH7yPwZq0vOrBg_mjL5PyhHeFBpT95qLEaukKN9eVpDMoMYZ3uedr4n6zSi8tzPo9dVedBIO0G8itxKNhYKWDqM6Hvl9v,29
C9kAkL5sgtIn873lRWTffF6r9DMMtOyXHsH6Ea,60
xYGwlTQz4dM4Kp5J9DoS364DRPwNYeS2XJmnWh,50
qy2QOgH833TqzYed,114
xT5hYSqjWLhkaz_yd3UTv6yOqLVVwzy92d7jIVP66tlR559vUSxFkZ,70
IvR0AOpOjDZMKmYzeU_sCuZ,108
60LM,72
tG,76
moMjwkFXo1_Wb5uUWddtLD_3D_hJh_dAyKgrGO_Qg_JIW6k7h_OcPBQC1yhBrmtHHsgPqpu67umwRC0neWCBkYQD1iDDd,90
Zq0G2ZVzrdjo1VsjNub4,108
NEWx4cEXY5jY7KqiastlCvu50zxbAt6Jtud047GHXrTqWwPrd0mKJcU16Vc5,118
boYVtXjxi29iDTLjDMuAK_Cywplm5krORz35D5gmHC9ajit4,96
iRQS1GNoBCmj1wUtt0fg4oAFrFHperLYtXosA9r2VM_kh37qHM3yoqSojaZGPRYkwtXAqVGfdLZlWrExUTyHhyY,109
sM8Xhh0,95
ZrsFaFufSFs3RvXfugu1JZBEmpAtNOEkFau8L2Z07zVAkNq6UdnjqkA2,110
QnRJbgajluH5ZTjCZbZqFthUPuuhcZhHbq7Ah3FEIIMy3Yfj5xJGtWMk46YQWIfnW,87
GbOF7n54hMth48pQCA5UDcTFdCuflaqdL5F4Wa0BP6hKlVr,107
1E5hQ8A_zUZmQoJ9YbvWX_uRODFj8khDdCKjCHWV2RbZh_Pkw8bQbz43IrWADNUWqbJ_5,8
LKAVlCTsKDIjr_iOZpTRJSpnYwvtiF6YuIRPfaJHGU7qRT8CMs8bcLAdSh_LciJ2yrgS8BQisXd3s4vqusp,56
csS7eD0,26
reX756gp8aBXfAzd,80
TbZRi6wFSb5wEuQxdb,120
mMAymjmI0MU0AdCvF7,29
Ryt4ZqiBm5cykgD9_b5AupM6A9A_QZmxak_hAOJznUbXC5YMhsrkGTe_,55
