8CL8mhqpMprc1v88BylE3oZxX4CPYEBT9Wnp5qhMiYXSTmCCZ6RdH1ogdcuiw_l3CWz75J7D,77
9hIj77u6hI6QNVTg1wz7tXuj18QlgOlLvsL02ay16feEDXBTonl0sGnZGEq8JaKDedoNfadj,99
k97CVb7vqk7Y6KzXHm3xJrBlqdCY0UPkuRwrNsjZcFtRsogYRdBtdZ6UEwYbRYI2hRMnqnOED2Yg,9
KI9aDS,99
SsoFDsd6AJNeuHnDoDlBVNnnwZ8CmmGIJHVPZPRzEnUpKexeMeV53K_Nvx64g,109
kQ,101
cvCDT3eS9KuAt_8QznS50lUKqsmj3peO8A8yYos24CnlsYcReq3_nsLoOS18knx2clwbYNA3cGWa,73
j0UO11EEA_9XcjPoSZG1e04PF5C5c6VJewDATJrdQTZqu,112
3xhPDmu8BcLuSjU7tkjgxONs7xzPJ4LArhh4AIySpG8DsMTRq9TW9ToBrBXlYhaGXRvmuqB8s_o6o,97
Z4I0BnGXXrAOal_B9jYu_UnfRfG20wotHxyc0Ptlaiz8fkibCpN0T1PHqRWwRjjfLqX6MAc0CM44C1uzKVtE_Zrv6Ij6swLz9,13
VsWDapRK1dFFP,25
aq5_OEbRzS8nG4eB29WS,35
sPN3QK_7sxJ_giNlkP06JkTFPoAowhuNmj0G52b3zlJESS6CdQPvy05ZwmPx1THg,34
ZcrSVerVBna2hwtJ0FvE3iWcxLo2gzNuHP16Z06QmRaL,5
o8zQOjbNubJWmvbe0reuwRfqSV8UYx8r6R9wLwYA_X8tMDy9aJ,55
7WccIWMuX0RRUyqbqtbTAELD0TQpQvJyb9bdzMwRW5mjG6zF57A_TfwBRtuCpVJBkFWojddhTQUtip3mbpa0L8PpqZs,106
fe,1
VlAk6qCSXbGIYpEDMzIn9,4
jEVdC9bqcPu5Rzdi9ZtOpzSm8aBKo78KR_Zy969saAL1UzEXwrLE0dX,34
KkPhenzhvkQ4MDAkAmcdrjfbHfR_YjuzYOyfZMDn6_lUpP0p4C1AAovM5Yc,18
BSRKCzi6wcMDh_kQisNxT_bZUMONpcmzRK67RmnojP_ET1,23
UyviFbX3U0MgnXXE7pqRAbqdICiTSzlmoPXOC2,2
Js9AMgd8esd4rXasZkchGIDgnLk2sAZaNuFrLs6XT8z27Er5tYrypglV1J90Uug3QD3twP8qopGxe2d9Ap7XGZ8B,19
UfMPrL3PedXjg6mTOlXCE_90z3DaaBzjJiwQkaqd2PzL4oMF1iKmRoya3mli90V5oeuL80P97ta3tHiOxyMP,99
NcPfKzcT6pHxWeEZPPD5uMCJgmZkdjgSsC58ZPzUw8nPZZ50,72
jrpNgZ4_t6CAHVJa26QZ5iy9TKANuzDQWXmoCgMInfgKpq2afX6mTnxsUB1gOSbDItEBv,101
