Eo9hKlBbaqMp3__J14DRMPKRcrHR,71
_mIePUViHUleON2ZqSvgq06Nq_fXEw5gtic98Le8Zbw35QD5bXXHCECwEvitEkrwe0aF_3hy5B0DRJ0KL4L,55
Q5N4UVKiCsLCvjnwfFxTmRFy7VwkqVBISifXlL4hGsgzuCPOGLMxbnvk,67
PMnrU6djDFQYQeHi14,27
b6b8ixEyhswHZpk1w3Voxd2iJa8DRoHID1nwSBsIhA0HhmqRymym5QGsE8F4CXe,115
aqdGY8GAh83Pys26TrKEN02nzNcSlbwCDoCyVHkzNH1trgT35qxwXbnv7pNbCH3_XypM19al95V58DkCE0i2,34
KpfClRAI8mNLCtxOLOmxZ0Km2U8IY5wv28lk500lVYxhb_PmB4,42
HX7MTq_O3WEIDHfojYCf6CdnIxjWUCMWLfJJkTlY,53
E9Px0ADHfL2RogZo9FlzpFGSZ5Sy,43
kJ_v64I_yvChFFXQE2oqrQw94Ihl8GC51aoIOu7wBPFBEQQaEOMZyVdPAY0i7clwVF2vScmWvtzwOKC3tlMAwkEAG7SjP,53
7PYfRytbW8Zq7exTJxFhZlwPjzPdFYvx7hiUAMiTN_Q4,101
ckpwdmQzrkrHvA3vjrxYRlsW5LqM7kYNsgNQ5oOUjMlAn4R0NI_K79ecgvHWbYGuFvEr,92
OuTyam7lQSu1T7Lo2lakFcBADS_Yj7ywaSNpW3C9Htp8dO38_KfaVStsjk694dWrY5_AahuN8Pv,58
hK9,38
rGaQRtnDgbTgGSmB9EVp2K370t,78
wOe9cv83TkRBaMIDIg3Po9YPnUq9ysi2a4TOu8onuAj8AE8S5JAP9L5m6LutP_mXm21E38aUcepv,70
phkG3QvoovMk3U0DE8RoRJDXkoWL,46
lssH,51
hRd2vrCDZwjFDGlYb6KKQGHyZDjlT04nmYYfdKKqPvlkH__PwBsZgqpOgc,76
WHNFUWbdbasXczNIh5tWtYM7Q1TE4jNDTLsrZnAAx5BfHBzpAD7EP6bRbngESOozFh56xzvvUctkHCyF4G9MgI,77
znMOLpDhABKn4oXxcgvKZIBvkVvb0MpWIRSvQZC6r47bfbOdzk_4wKwLkguM7JrmKuJ1udVP1k88Hlg4TgI6Yishum_pMZZKkO,54
Sg5Pc0BxHi9r2VwVfHTIB5LGOfd7YTEaF0Ksyy9Tt4bM24DXSygwuE2wunMoHQ394mmf9mFG7NVoASOCwtUIpE0PtBnb9SjMjR,45
1_Phk6NLxHKN8xTUXcgYVvrL80wHopaPcGuQnzUcVEd_fk,35
tyUW1SXdY42g4sI,8
OQJCL6BLr7gKZistWeAiafF7IbWJ4A,108
ircTHo_PV8voveLAb395OH5Lg3y6V_ULgCdAJgJ_6hS,34
yL,110
_fD18KWr88aeye94P8FkzKHHXEymiO7JhPzhv4qr3Q23EVa8I2h1knI1wxsHbBJFWfQNoYI,68
yst0czkIV7p06s9aITw1zK_ag20J8oRxaAcn85QD133ny5SjgXuRa4TFs9orrACXsiIUPSqZPCp3X,40
aiPZ1zFg2j11hqi6KNgLItXNXpFZBo7ybggn9VUoklrqsZTb0M5sQquD_evTUUEQ2ff1,89
FoxbGL6zRkdNR1CAZR_rRa,9
LvSwPjRziMPTazLup2EChfkqO87vhoKjlVR6_UF_AZDVaauNABBwSMiOtzbxmOf63bW0coSxon3b6KC7KR7tNhIIx,70
BBMlAkPrNbVllk6Fe1YR,76
ZrYWpn_gZHHW0SbNKbtDaW1umFIHtMn4N2PuI1ofCUP4OrC2fCvWaSK74Fr4hQN,119
JOqLAnfiLHVPzlVPQfHcH7mXCTgbXCeiR3t2pE_miGimB_CAbscTin5pX1gAP09v3w2DHcBKCVS8mCH4o5YGuKFjDav,86
ESuU0MhkiabVv_70qjElRvMGXYC1sCFUb8Vq_8HAbP2YoRo7DNPwtFBeaqPPwr43Ap6s,26
QpoMSX0GjFBzGXoGp1dz0Ktsb2ITeUWlGjgmOiL7Y9zLvzMg5aG5qcUkMDIF_59Wu4xOP9M35,45
egGpaolTx5md3WHKsuGhqe3mUIUy8ZgoiMMtpbcrs6c04etGBgbBxA4ff_6WxfQTyHT4JS9FnA,64
n4IvtMQrB5ljdENT0rBwyIoA3pUtl,95
wDGrFhqnNoHuNCBXqgOCuvpJXQgOrIeLdDa6IW0FkCrPZC7Amnaj42EudK5fIl66Q3RjB94Eu,101
M4wgn7UdAFYKzre6fTTj_4MggqGTG83nPRXf3hg8TloxAOS3UfBtCJOASGQpKI3wUKYj7B4XT7Xkt,67
62ttDi7reqTNe5zqCJJVgp2mCzFxjtzBEQ6sD2,42
yFWPybhqjNd1,55
Izhz0xnT520qtH1wG2PY_MSRUZV0dwfIMyZiNjaMKs1jwoAknL6QvboHOwfrWwniEYq0RGC,72
XVOP_RBCGph9dtv6upFGO6_ZtOM3_Qhvkxm6Tx,6
2J_pIBld,119
_llQMeLCRp2PomvOj4Ia0u2xl8V2RzKd7VMdOL2imYbnbyV,38
AF1DsEi9pU3X56vMbXgO15DzpEvIKwHeJ8P_tDCVtAwPK40LyR440ax4g9R3WXD_hHJ,37
DYLpFyzAUKrbPywWbLwXH1pxYJkE0aXBk3zU61,98
uluBBRcOwixL,97
Lm6W6nXGjjt4wG0YKBQxU5EAlu2UXjAM0jG7RWAO,47
