qfAsnPuAhTcvWmU5QRMNAR4YAYmuiEPwPGdplBeRKOLrDgXws9W8XwEzdPCKvJt6lsjc3TYZxV1ZxuL4CkM00usPuY,16
UkaObPNQKq,59
cG8BzHpy0ifeUsxOYO_WRr93vpUKcoL5imfZlHgrOTemxvGBSXBd2l2VSHgps_AJH7,58
x6ab_Rzd_gDuTJRN4wwgv_nm6MVk9ECXccxYpNydxIWghvOJMmH9JAYrMabj5RIjhVDN1HYGhNo2Qpkki9SDIZ3t7efs,30
kbv5tt5I2BrEyFEHgWNDmSeFbYJrBFFrChB5KKQh3ctZb4k3FtYj2R4L2jkH6QjfJJpmxgFHJSpzzIr,101
yEH4n7Kuj1U5juK2ZwyqVMjIeLJnND7NrvBeHgCkvGoSMmDYFA7NASt0BfwGmIe3Ngg7p0kFtNAXTxlpW8oebtTo1fE,11
Ge0Bi1EhakwPkn8bDgO_tzGmctNf4kosL4h9JZFNIgzJSedeOOxK2dHhcCCPevutyhjZIAJ1Aek7C6FHrx8V,56
G0xi6tNFUf1XQtkOLLjHuuFnPQTMkmEv0Qbyi5l8czIdu6G1WXnvzw,110
63DA58zl,118
7gGBjb19DRVhczpF9LJeWLadas4mfIJKAPyxd0O1HjmO7V74iz9keFycQXuY4HdoWS1ZZM1jtINnbprwqV,5
fHZon1UC0EWBwkascIL4_CGYOPysh_87cl5pobHc1rLAEs7ogC7GADMwTp4VLlQjwQotuhL5X5K9SB08baVXY,99
acPLLJuvG14GeAQe_ctdjucFsHzZaOCsmgNbmm2hTioIcLB7mogpdrGHuKvslgnz0wWDL94AhhZSeykebu,92
Zx0zueXRPKfkaZZ3VzwIkAuOutbdTMmz1xgJhHoYlfIhmjGinAHhB,120
zBrsgr23M0n0xNjwGPX8wxvkeDH8SDm9bRtvWBLXYPItW6iFwxMboYZghLfgSzTn7WzalhjNFbRNksjTEy0PXXET5Nh5bPVvJ,33
EVA3bq17OLaUFD6AXhSiQPZMFyYs6XG9xN9WRDxamnH7lJibXCW6I_Vie_8U6nEVp2aUCr6i9fq55NHHpMtepSEAAvjIc,109
_D3qrIHn72rMPpVmCIKAqhnwU5tfflGqrMWv9dzhl4pMS,77
Y5ZexagQbh542X9bTlJDJ0nErmGC06OCHyq7bSscI_VdbXzTQeZKtdhWLxOUPjqZytejYNZl,33
KFIrDXrjtFMtBJXCb0H9SG1noH6Gjop656tvpsdNimrT3e8MoQbEj,33
BU_kc8UYVPXSKVHcA8RnqedJYJB_oPFRFuMNs7f3O,115
y6fqRjYtoIF6DT1yDGW2TXvL11rGi1q1Q0mJquAKQd9d2_Q_pV4Vxjl7iA4LUXScV5GbM11eUcNCsvGaeAv8ZL,0
PXa7JCwk0EMT4pOGrgkQHUhKUS7ueskuRlcNz8Bf0v4uzfq3AsBUcW_Tn9hgQIeB3qH2_ZUTCisXLm_HL5KHpO97i,27
m9s0SW3bEgTYpkaf8N9J8rlOp79kdu0EiRLc6FT0EsHwfJDwT31w88TvJFzNKKWCSWLJw,54
P_BHV4cfNp_JwFrYQoLRfZ7kEiArQ5wGY6U927QYvFCipeEuZdyKR3g1K54bVJhj,51
d97eWB2T2wicgZ0ajKVhdER4GQxyHTG2uhcYgvA1V44JItWXAgBFFIYEHnIL1D,30
HAfIe2PujLChtS2aYuPtMXZl0dKu0_TYNTDgHqx3qgq25c7011ervSiqTLTNejgkHyXIM_7jApjC9UDe,6
pPqx_opJK5tj7P7Zf9eOle7a_Xhb1E2ctVOQ8OgNCNilZxVz1trI5Hy,3
5HZjjXpAttBxETp4vhhIuEAwQeszLsO7rkV7p21lI3g4w,114
i6yV7owHQ6QQJlVst8rDZHIs2njbOTwx7ARnBirCVfE5bRVskkipzibG2ItgITaTrOYRBfW14aEvxUZVbEFEoRkXEX9,61
uFFpI14Wi5skvwVfrGVkzp5c6ZkS8cIi9hSiOSCupERGCtF0Fnv,105
M18aUJG2tXN3XU_dgoR0a,16
fkFgpxilDw,80
tKwCS_g9rtLCJITUDK4PK8KOTI,3
77Qmz1elSFL49dBKUCNWzdTpXq2VrCWh0Sl6L,69
lDWh7Xfu9jT58Dp0NHnsyjVm8qXi3LEuOAWXRZI04OzX69sM4Pgh2jVa_i2zbMUw,26
AEuNpboU5wOvMSmpX2x8C4ZpTRR8auNEBsJmIrUh8cvE6_zhdiag86gWKRRZX5E6EXbdIjzGaPtPZ0DcYIQ20dSJOy7h,69
qgDhMMdmwWcjXAzxEEWvFM2RrPGHoY9RRtxtcdZngNqfwbpK3L74vqM9AgUXihyTYwh,78
1o9MrFfkpjRA9pr0iUJ4JqvFizvdI4wBsuGYDFlc6dGNTzAq1GLeptxoqDaNd9CB,101
sg,113
Sbg94P82873HW_DD65MMGGZWmxC4wMW3dgWMKD5pK,118
_RuVQUarroZzJh9TkJur8oiI0Hov_Rt20GGUn9zFwiGgUuStYXR7Rh1eDihCGWTSeKnryepPKKqen,1
