2lvX6LR,7
u7ovyLDkvqSzO8EmCL8_zS3sdOvpgBMuC30tVes7sxWI,52
TWPjSUog4p2lcaIuFbQyDgjTPSrnGRRT5sGXGnaAilmt01QH68IHVDNoyhv7,110
IHXOLOhlVPV1gkLlxQ_8bEO5silSee9eD,12
ToFOv7EYWkupNLBBGUPL8ii8okKQFTb0vPgd2AvmyMh6hZu0hLd5RlLmG1,27
GkklbrQWGqcbyTdOjNEdMyXEYw7ma8xpTF1sC7CSHp2,63
mSDzZp9QQgafNwqmL4G2uVi0wChZ22ZvCxOCtQ41tmxnweINMUMNH3gEXZHqF9y024X0ce_6PkIx6ROq49VE0,103
D1xWBaqdm3r5VuS6Bx2WlwTPNNDs7JkNBbYZ1D_5cSgKBmrHPY6GLBiqpFc2C__qvqnhM9sF8PA1yFvutuk4arBso3I9SxJl5s,60
2yIKZ0K5YS8wXYnVaxifrMy2vNOAMjX,91
lcsmNYIhaRcfSX8w8L9EXT6ZfUXsEWaNfvytAfR8rA_wX7XT8hQ6NA9C1BQu47z5E_tzn3KJ_6E8gRyKr9TVgJddhdg3xVD,54
Eooe2,45
JnOA0u_sip8gB4ZMMgI2wv2GIJhyGfTCaS,85
pjJ,16
wHTeXijoeQSK95acJar7_KoQa_ZE0zhmbQ6bxh2Rj,57
y6DVIxOAriXIk7d1ww_qJ78,87
PMDgiqxEo,59
wqFEXz2k7DI6Ugf4Tf6eRJ6xO1TBCZFtpv5MOSYWqhl4nMq1E1HdlVAXfbawick3249It1jvogdV5rl4vXGF3AgZ,82
0HwRZSFd3u2lAPDV5y3HgsIA5nGOzN1lNZWPIuAvqC6VBSsqdU8gQUVdxMNknLrT1tW1STc7Nzf9aBcKxcYkaXRfA,37
8zvrR5w5AWbZfjj_Q_s8UFYWmL5kJt19GTsPen,71
nVofvqYMwcZQY0RNx5An8YXB12LpWbtgSmukZ8TSrjyzUVkoPQsLrrxS_rXaYatg8yn_2zmr7odxi3P3agvEhmsD9,13
fBNC9P804YHkpnJLU4yPx5irUmdOQc5OJrcqzAwBwqjvzxDMv8NyoqSOsjBaPSxo0LMBoDRuWQOs1pw4,83
KB0QcrZMfj1r5U9KeD4fWm51ReC354Lbqf826nSr2eXy4yC7bqTk_doGE2kwMh5e4UDJ1O2cp_yvZWncKGMuxo0EEpgDZOiJIf,87
vMGFVJEKvfpId_MjEen15QP2VXsU7Wk2MHZOea,24
yhxa0xwAiC21Yz89E38aQtjQu8CbRTYYabevuTJDQ264qFAZ_NTcLf6w4HrDtsXGO8aALG4tkOndBmtX4t8uV7zfg,73
1RMONyxCVCoRDMoMFkEh432zSN5fYYUh0KkifsGSXgq5_dbGJp0qdThsbvXUAwcMB9zjVV,111
zvP_wpJi3waNAihKW60cHJCsKpYYx0l3US86wPME6jDJqa1h9msnfRyRC7VcJquQOYZRZUu,54
3y8iLq0krZmK8nTrr814aVRvlqpbeV4_psd91IB5u1eoZ4pWQG9xVKNpLxccI,115
V0rsaQdhxoJML40Q2Y7MD9gOUiBvR6asVsRQ4wtIay,16
N_uQYvUOJ6AHjtA9GsLz8pupNol96jX,102
Nt_j_w0oHsKJk7jiejUHH86dX6XVMWqzSrEalcIjWTf,99
9CtrTCM2ddVQBGdGwwsZ5WTO5yWQ6E_pCzJ8G8uLJy56l_wSZVTy,51
K1PrAbepVGqyEv5QswU28uCuyshpBD0wJOfkES1fOAToLz323qP2JLez5PyNFz2AD2EnZanlSB7hvoEhf7q,3
XZ1ymDrUG2aK0SI3fcAXeYsRZOC8poli1vcbPbQUSBg3qgBQcpivHA7X4cpVTz1fZor8J7up,82
FSz2PJjpPTGE2w2Ot9wNPP5Xt9Bs3AW9ud0BigFb84GH0iunfafzk4Id7FBo73xEVhtadRgKGy6C,103
Ajjv0WK96HLULHu9M6KYfQg0xbo20Gn2waY6FtF7N0,21
sMubZZ2SmScElymH4DJM2WBnt8F8keOX9UU3rPVy2RBwniWAUb58mPxqHazRNDVN0YnxKMYLoPsAeVS74Tvx1rFGumx,34
e_mqrGI72R1RL9ksbHW8cCxb_scEatZBgeqKISKDh3a8TIXLb6Ltm003vB_BIiPzu2jp,34
d_BxuOTvjrXFn54Nb3i2QEnSO7Mw8nM2wqHIPaK69JtEvgQGM5aAy3CX1bf2Nri_jzyZK34P6J7eDV_sTVXjYEuDPNcG,25
z83CQ8K6OqP_2tw6SARNxIpvHpu8OlE4cE_LB05I4sPnbEVxjdeNhh8nbsNTtZjBBRk9SKhYMfPh6HcVmg,36
eNzg6wPvXFlKHv5JlF,106
P6Scsrt45L7vhLOSJP1s,92
UAJqEYXcIijCeEefXCcLEZZ2abyb4cbWJKdkMGQXI6,40
5_NA2hDhsnfI,62
bMeWwUq6vqUlhzy6WwMUbH7qfPPDh4H5dFFyB2heugl0KfchpK_8GYAMdCt5s1ob_F9SqeSJcxAUnkXFSpxgH6wNHVethwjTpWX,24
idEjZEqkdn2Uh4ifLpBc5FXE06oUmSrHRMwAkXm7WEkXhJZsa74E5Qpu8oknV5Hw845Sr29amjbMnQyb64OpAOkzt_0DGcsQmef,43
xd9VGByp,49
bmfxpufzmAKgKbpjb,98
