e9W,59
l4o3oQ6jOZiIpwXes,74
rs,74
cLB9iyQcu4nw,79
S8pzEIXJ4P0odBiQMNJ5,34
4HFmweT9BeAejRJEH2gN7NjT1Q_Zdj0oDRmH4lonwWRqetEKi0FbDahuUHnHqIMmIIBK_9gEa4PRCvtANTZd3HpotiYdG,96
IAkhmXzrnJ7ie,81
fjJumKiDvAQtYb8YMXClUbYcgPs2L6_K7OzqivREH,59
UafCrqQ,107
HESEh4w9hDvsRr_5Q2yyr,63
0zJXk_16EzsalLjWwzYUgsJT8uaNHHiJa8BmcMeIMFFiSFxK12qptJF5Q1dVhYvxjp4zabwJHdEdw90Y2fydHc,42
w8VbDroDpq_TvgBfSomx0xWgOQ0cUJWavyCRUb7lqxIrBY0MQuBkpEXbPSyIG31P2C6SJCDRjjd,38
9Iyeyz7gvvykxAEB7pTbsPhaIC_ALBcLj34xjHktPBzlZPDhg9mePJbcbOtuT3AJNg0YZ1sFlIS6PmDi0go2Lk0n56QDwPzNse,35
NbUvB1Fth6Zq_7CvkJnJXco0jOaieEXn9chS63_VJsPVUocW,103
ydpStm0lJCh6EvFpusXZChrr_KbW6LixI_ZESw2LDP_2,1
1zcgStSnhESAbpAn_bLncxjIKNsjLeEsxZKEJzAYuIhl_84cQ5t0_,0
bsEh7nSDa3Aoy6dTGLuEqzdyJ4Mb1IMQSIgXQmZPDcxrk8j5xWkG8GE0eGvXLUGVR5o8YdE,12
Arx4hfV2aIibwWKGzkMOuog2H8gz9OWj3Rav5hKHHdULhR9kOx6Ye9GWd16nnIxu5Rv905ikhiOA1Ronppb,17
YklwnKXOHgfHEeQg_uFZJIy6M7GRE1Qjjz1wVImWJrYUajK4rsWVew4JEYNPs4nHEN3DO61OM2MsTW,109
tcyOIGgIlvT0m9ZrG4hoMgQAsibeXXYo5_HhDpTxKgOSHjkg,36
RSNQnoght1JymZVmazoSHPnDC6YQmUVKvT3aCdsDrxojuo3r98GvWp0WkTXMR528S5m5dj19GSxIG7ZfIj44UN87mkE,113
6ji5IfIeuUwRiTUNTnrE56L7Ns_uIoR6Mms5VdJCFQPWVFkAmNfuGksGqpxM6RPZ2bkxjif,22
eLjTQqiGn7AazlyAE6HeeNg4qxzotMUqhtU7yJvaiN4XRQeOl6ERIGLX45rKO5Fy61Nths1SaMoiEp3Ghp6nNWnT,19
OlnQ0BqYk7tyvyzvPfgX5kJZ4LyNaua0SKAQpKEqvtPg0GbedJ6lYAyVlwwUktV66tkJ2JQUMyLrwqWVL5gRZ50mIKeoN7jyutY,113
HmpQjG,66
TaFJeBOSYD7mb08lRfm2FyBl4pXc8XPRvL7lD5X,68
