yJDWkYeOOK4xD_oh5oFtVaAeHySQ9UTARJP3ukxwW73VMmOUJ7Iltt0jEXDz58aDRieM7DIPE2t0auV6cSlBEZ2,49
h0v1oKnaOyYgYruLOkepv,56
XWb39gtb3PS6udS9QjTHshB492EUvofwx8CsiOzUw,56
JGwGbZW,51
TWdWkJeJpbsacadzTLGjqTag,60
iGtqoASBn2PHOr39rjP1q9fcDneM8xTW2hA9R87Lkc08tQCwJLYesSFHYM,56
gA8eyFZ6aPySWAl_bxPKvgkHKdzsH0XXXJlZuZlVLqsfykEo8ig4DsI6GsK9oKxt9fmiQPABSwN4l9var63FsikQMFnZM,58
_Bf6KF6fhI2XCYXlbI7qDJ3Ogd4JlqhZYV8GOLfGd8a1BIpuHRBYBUybwG_hHBmcBHXl84Xhg_98r3rxirRhVU3eK_lAm95jVZe,57
ZFi3Me7nBGvUlNkkWI_vAt,50
JdZicGsT2dqRHME1WyjEGlQWCbbdaDK13oAbfp6norYfPxkGw2ue424HTrQdN68WH6y9G6,80
BFVwoT07CgYxo58qkbaKPdZw,58
LyeVllrIKwxXRmumgcAmve7C4,54
ZqVie9MNwWlLky9fJMB6zl6RcL_4Lgf1kL7A0MF9vfREuCrte2hQfXPKSkd35I4BdSa00sVWOPu1aUT6xVQC34S,39
622Jh5pcjQRojCmBacaBqif87iV8gpIstSg_9YP_Gi0iInf19bQonQzFMwkmcyBxweZ1CpSNaBc3z39,82
