SAUyEpBPvQkT2vy1qImXp_QE583WPdD2cVGPXPgOrdG,67
iWOLt31YyBVbhMBdkHO1Kc2PKuHYxBuWG2w93o_184BxbD7PaDhFyx,56
JKW6k4kyR5m3Wqg_6KF5Lxmd8cVvoi8wDFWC_KdKSb6PFjIiUT9w5AWWmveWHQRNeQ41x985IkiRhGk8OwB5r18vUoLNHuNz,92
m6blOoyLtgeRuUhjF5hsoH3bkc_fpYUGOZWk4EyhXVNGIvQlRY6ayhh5cSpAlOTITVP,28
W7q9oqjIoz6HfKVSeSDBIdLw0BKcAJ9ajFREbekTei2N9xHGaXww_2Tx8wJJAKTsPHmHzPE46,34
AsgVBEhtSEzE2Zikx_kT2fzNq0hyQa3lsWuRAaYCFqOh9,66
fTORpYmJF1x3dchV4VF0MQDwzO21e6AAeE3YiZhEpVyA,76
_sp5wYKw3vEIVcnSGKXJGqO0k29Zd6kE42x_BYDZTfP3ddkAxukDx6dn3Bu5MF9zTxPT,57
mbVWq3vdOUH3aUbP2EU46D1I,55
GrteYw2a4af3bkm,117
XPtYoxo5rLs,29
8AyoJShNwlYJIcmAXSOtnzEV4CZaCKdRKenEJd64cVbcG2KI9qKmUvC9Ujy2t,105
wdYAdjy,44
k3cCLVgt9WAes2sKGhCW88ZjESIv2qdj43OLWu2XDjrtltS9q,49
FYApkephsdC,25
CpHlPbPJLPbmukBdWySpZJ1QlOJD4z2RGVbr04DfuG8ZF2sGBpr1XGaeGErDNw056a,79
tpF_WE8WiaFbmqCoX2daGYAuclNdpib9Mbt5B1VUWB4fJ1rj0UoW3zoKNBTSz7CEkQfdpZmKcl3Hh6xFCH,49
KR81VXfeySR9Mr3dRuJ8p,102
lWoRQz4APaaznvufF1j54S0l59yIUUOsNUYpNhv3_L9JD0rYzIgoHKEF982yAnlZwFjoslKvj1_c0VOzRaBoAPn7sR0A5,87
l77ijS9zkAzMwjMgTJjH2h,58
VDTOYukworCc5cVfnNgZjuvHuzHtVpv41HP5veEphmcFLpDSIfUOYF7RxVA4nKU_qNK,38
Wi7TtGTfOzX9Bg0N_OhDpm0fHM6ekuZufzT0FggdQdNPqRct5E6ltbPKUzPNopuBZID3wrT5Z4,14
bPZJ5GAaY9dYCLein64tbIjudt49qDzdiElBMzwhyiCA1HpYYFz9AQwFh2ia0FDnKVE,90
hAexJogKIYOR7h4Brhi4z19,67
tSP5heeqrnENtdpzbDOqvFg4loD,50
q35Mz14pYwSzHWmBzsa8Ko61CyplooUQp,67
zvzgKLRvzErRLtUvynetR31V4YzDYzdlJU,59
gxkvqg7GJlixdo9CV7Aj,43
UZTuRlV7LVQ6xIkrBsLL,119
sl7ooQp10yeij8WTx36iwU5W5vzR2sneL9XC6fF95_jdewnsNO_T7jeslOLR,5
Bit3QXyZkLw1L_w0Og5AWX4GN3u1srImMaN5FTelQCeRrzfxCpT87ZvZjXVmm,97
nxtAKiv1KowLJvG_XBtAt21nvmStxbSaLPOjbMSfvtif,102
Yx9OjBCEjcoDxmcq9K7RhgesC6HfI7VsTwSOkO8bXfYf9ZPLyI9,48
zld6bKExPKm8gjMQDNRh4X9MrCHzIt9SO,43
KShlLUP95EaQ6ZeXUssGi1MpDEEBc9Lz,0
wy38BGTDZ8gYfCv7ak5,71
CtK37BBGIixa9TQAk9vBN78IPnfC0V2NPGMTYM0pGCsR5eBBK9tkPuJEA5z4zfWmo,87
lQgyP2qiIAuqrrgqDceBLzNCqjitMz0bj5BlhX1Vlragn_85n4,92
xmJ6b1rcxJ7oIgTlca8XqkrFAeBhzQiIJpaCXetvAWGcc87725QhI2GcXaKYPBQryW3XGG6lezkCk,33
Yb5q18k,81
xwflkAknkDFTYkkMqzc6Lbh2FwdtLkR6iIypcRdMCHdKKkoXJmn45HL1jk9tpS,86
b5sfDMTTTPdFMycapH6I8Jjy,42
675w7,113
wNJDgwPPc0kAUYFh4COV92CV_GPyHofRqCSkr1370U7PwTNKmbtMDceHYt5oaO1ybrR72oPdDJHhZ48niQWc,33
PKHFupUX5H3wsQSn8bLR5BrcLDdd753Xsu5W_aQ,69
rEMABYNhJ2pGBY8G1bvEyPBx4yINqc4ESTNIT4zwY2ObiYRrxA2hWQ3ntjhCSdzvWEvXgRF_,8
lByhfHm86dqsWXNQM9JVkQpAFdL3bjG0XWGJC79FS48tsdEnPlr47gj1XXVcqisWod8_LhBWzcIwpQJtKZ4AGa,4
