RCChVT5tyaREaQX2qc6HJLgtc9MBINeUj0gJfQ,70
FEDJPIh2fK2cdU5xyILL1pcfghubEbGmmDbXCBiBGCsjGlfy,29
Xs0hoWOkyrVBgZa6rryLcNiztw,74
8RCyBeBPy_YSGkbyh7Rc0nwjORWPHd4hy30lR08MQcIi0hzRukU_SngVKS7H1PptyfNQ8oHWtc55p1UjuhiyBoh,67
Ezw1eLx0XRMxCuoQM5rXrZ26TB,67
KUeZsFbbh7X39JXOj_LNI07VxtCmvVSDZRLqdOYuyOfYSL46yvFodRSTNsl5WELalkXfLvBuB13GmA81tpDiOKcma3o5wo1,114
FFsCXcMFR80dGpY0YbF81C24tNsICbmSsjR99EiU5s,42
p0oWRjdWJ6joGwXvGxSONkF91Wmlt6dJurTcHgT0UYJSEhh5AV,89
BMzkigj9bfR6giLEH7TQRwXKNxvbb765OikCDnfuCzHFALFEEy2hAJLkr7x_JHHqzsoTcGS3hJi9haRCVLat2XpLB11YVpU4TU,66
DRNMk7PdJKdvAE7Tz4V9bnrirJOIqcs5Em7IdDh60HbPCVR7iKf,41
6eivyAPCs7jQm_uHKwZjKxoO75m6i9x0YFYoqbpERHAr_DXJn4kun_8PZLw8xL1i1D1ea2TO,29
CvuusEU9qDWWCKPizoCxU75eNQ0tCogit3xc6L3tlaWjtZi0K9_Cf6UXnMkIqDPdenZJBWkYA8JtUspYB8K_wpVF9lck4,93
curW0YLtxmBqY5emWON0EEVJ9wpkurhpoG8KT1x5RumcfvHACgznmvjzMLhAqyGnIlyhAB0vBb365QaL1WNdcfT,46
64r1dye9zkTf4rvVTJkXUBqa8Vtwl3UVNZyJ0HsEJv2YjZ73SprN6DTPVukX1fIYhXeP,25
cbe,74
DLkqOqnciQx4ZEBPFwkXT2p7kJnWj1CcqIQlJi7vtr7awc71maZaXIU4_K0cC7UCMP14S,120
tkG,25
Xb,81
xbjo1KKcJNaEr7pgZYLYbGPg5XRAGLEenJlQO2n5nomzWcUuWSdxwAj3yaiEs_GQg3gCa8uveOh,98
w9z_AaqyixyiBZFDMmhd0rurMUa_4rSzzfcpGQ0jult3NN6SMTgDl3sNVCjLPu1iOMoKHFDaOcq9Ltbz32F7BTmFxRx2W,46
lRw435SO2kQPYbu,103
